date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:09	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:10%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/de/jpg-to-pdf)
14:18:09	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:10%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/fr/jpg-to-word)
14:18:10	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:10%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/fr/jpg-to-word)
14:18:10	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:11%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/fr/pdf-to-word)
14:18:10	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:11%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/fr/pdf-to-word)
14:18:11	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:12%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/fr/jpg-to-pdf)
14:18:11	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:12%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/fr/jpg-to-pdf)
14:18:11	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:12%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/it/jpg-to-word)
14:18:12	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:13%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/it/jpg-to-word)
14:18:12	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:13%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/it/pdf-to-word)
14:18:12	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:13%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/it/pdf-to-word)
14:18:13	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:14%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/it/jpg-to-pdf)
14:18:13	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:14%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/it/jpg-to-pdf)
14:18:13	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:14%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/pl/jpg-to-word)
14:18:14	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:15%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pl/jpg-to-word)
14:18:14	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:15%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/pl/pdf-to-word)
14:18:14	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:15%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pl/pdf-to-word)
14:18:15	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:16%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/pl/jpg-to-pdf)
14:18:15	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:16%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pl/jpg-to-pdf)
14:18:16	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:16%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ro/jpg-to-word)
14:18:16	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:17%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ro/jpg-to-word)
14:18:16	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:17%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ro/pdf-to-word)
14:18:17	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:18%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ro/pdf-to-word)
14:18:17	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:18%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ro/jpg-to-pdf)
14:18:17	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:18%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ro/jpg-to-pdf)
14:18:18	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:19%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/sv/jpg-to-word)
14:18:18	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:19%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/sv/jpg-to-word)
14:18:18	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:19%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/sv/pdf-to-word)
14:18:19	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:20%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/sv/pdf-to-word)
14:18:19	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:20%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/sv/jpg-to-pdf)
14:18:20	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:20%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/sv/jpg-to-pdf)
14:18:20	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:21%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/cs/jpg-to-word)
14:18:20	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:21%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/cs/jpg-to-word)
14:18:21	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:22%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/cs/pdf-to-word)
14:18:21	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:22%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/cs/pdf-to-word)
14:18:21	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:22%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/cs/jpg-to-pdf)
14:18:22	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:23%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/cs/jpg-to-pdf)
14:18:22	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:23%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ru/jpg-to-word)
14:18:22	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:23%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ru/jpg-to-word)
14:18:23	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:24%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ru/pdf-to-word)
14:18:23	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:24%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ru/pdf-to-word)
14:18:23	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:24%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ru/jpg-to-pdf)
14:18:24	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:25%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ru/jpg-to-pdf)
14:18:24	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:25%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ru/photo-translate)
14:18:24	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:25%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ru/photo-translate)
14:18:25	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:26%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/th/jpg-to-word)
14:18:25	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:26%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/th/jpg-to-word)
14:18:25	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:26%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/th/pdf-to-word)
14:18:26	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:27%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/th/pdf-to-word)
14:18:26	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:27%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/th/jpg-to-pdf)
14:18:26	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:27%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/th/jpg-to-pdf)
14:18:27	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:28%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ko/jpg-to-word)
14:18:27	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:28%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ko/jpg-to-word)
14:18:28	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:28%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ko/pdf-to-word)
14:18:28	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:29%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ko/pdf-to-word)
14:18:28	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:29%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ko/jpg-to-pdf)
14:18:29	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:29%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ko/jpg-to-pdf)
14:18:29	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:30%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ch/jpg-to-word)
14:18:29	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:30%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ch/jpg-to-word)
14:18:30	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:31%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ch/pdf-to-word)
14:18:30	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:31%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ch/pdf-to-word)
14:18:30	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:31%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/ch/jpg-to-pdf)
14:18:31	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:32%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/ch/jpg-to-pdf)
14:18:31	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:32%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/pt/jpg-to-word)
14:18:31	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:32%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pt/jpg-to-word)
14:18:32	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:33%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/pt/pdf-to-word)
14:18:32	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:33%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pt/pdf-to-word)
14:18:32	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:33%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/pt/jpg-to-pdf)
14:18:33	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:34%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pt/jpg-to-pdf)
14:18:33	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:34%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog/Major-Practical-Applications-of-OCR-Technology)
14:18:34	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:34%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog/image-to-text-advantages-in-education)
14:18:34	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:35%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog/image-to-text-can-ease-writing-process)
